student id,teacher id,assessment,question number,relative question number,question group,points possible,points earned,exam started,exam completed,is honors student,is honors exam,standard,lesson,question_stem,response,score in 3 point scale,cleaned_response
STDT 196,TCH 1,01.01 Gravitational Law,65,19,7,4,4,2019-09-10 09:34:52,2019-09-10 09:41:06,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",Because when you are on the moon there are less gravity. when you are on land there are more gravity.,2,because when you are on the moon there are less gravity. when you are on land there are more gravity.
STDT 197,TCH 1,01.01 Gravitational Law,65,19,7,4,4,2020-08-20 11:31:57,2020-08-20 11:43:52,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",The weight on the moon is different because the mass is smaller on the moon then on earth so the gravity is weaker ,2,the weight on the moon is different because the mass is smaller on the moon then on earth so the gravity is weaker 
STDT 199,TCH 1,01.01 Gravitational Law,65,19,7,4,4,2019-09-10 10:16:19,2019-09-10 10:23:00,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",The moon has less gravity than earth.,2,the moon has less gravity than earth.
STDT 203,TCH 1,01.01 Gravitational Law,65,19,7,4,4,2019-12-13 09:27:20,2019-12-13 09:49:33,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.","Since the Moon is smaller than Earth, it has a weaker gravitational pull. In fact, the Moon only has 1/6 the gravity that Earth does. This means you weigh six times less on the Moon than you do on Earth. So an object or person on the moon would weigh 16.5% its weight on earth",2,"since the moon is smaller than earth, it has a weaker gravitational pull. in fact, the moon only has 1/6 the gravity that earth does. this means you weigh six times less on the moon than you do on earth. so an object or person on the moon would weigh 16.5% its weight on earth"
STDT 204,TCH 1,01.01 Gravitational Law,65,19,7,4,3,2020-10-20 13:45:08,2020-10-26 10:04:18,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.","If I was an Astronaut of course my weight will be different on the moon than it is on Earth for example, the reason why my weight is different because on the moon there's no gravity and on earth we have gravity so on earth I weight more than I will weight on the moon. ",2,"if i was an astronaut of course my weight will be different on the moon than it is on earth for example, the reason why my weight is different because on the moon there's no gravity and on earth we have gravity so on earth i weight more than i will weight on the moon. "
STDT 207,TCH 1,01.01 Gravitational Law,65,19,7,4,0,2020-09-30 11:35:52,2020-09-30 12:54:29,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Earth has more  gravitation  polu then the moon ,0, earth has more  gravitation  polu then the moon 
STDT 208,TCH 1,01.01 Gravitational Law,65,19,7,4,4,2020-08-20 10:44:17,2020-08-20 10:48:35,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," Because the moon has less gravitional force, making you weigh less. ",2," because the moon has less gravitional force, making you weigh less. "
STDT 217,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2022-01-12 11:21:50,2022-01-12 11:40:35,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",The weight on the moon would be less than it would be on earth because of the strength of gravity on the moon. The moon has 0 gravity. ,2,the weight on the moon would be less than it would be on earth because of the strength of gravity on the moon. the moon has 0 gravity. 
STDT 222,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2021-10-12 13:58:00,2021-10-12 14:24:14,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Because there is no gravity on the moon. If there is no gravity then there is nothing to pull down the mass of their body making them weightless. ,2, because there is no gravity on the moon. if there is no gravity then there is nothing to pull down the mass of their body making them weightless. 
STDT 223,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2019-09-10 12:43:51,2019-09-10 12:55:04,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",because in space there is no gravity to make an astrounaut fall of hit the ground they will just float.,2,because in space there is no gravity to make an astrounaut fall of hit the ground they will just float.
STDT 224,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2019-08-15 13:09:52,2019-08-15 13:32:32,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.","Astronaut's weight is different on the moon than it's on earth because weight is measured in force.Weight needs gravity because gravity is a force.Earth has more gravity than the moon because the earth is more bigger than the moon.And the bigger the object the more force.So,the weight changes because there's more gravity on earth.",2,"astronaut's weight is different on the moon than it is on earth because weight is measured in force.weight needs gravity because gravity is a force.earth has more gravity than the moon because the earth is more bigger than the moon.and the bigger the object the more force.so,the weight changes because there's more gravity on earth."
STDT 226,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2019-08-14 11:45:04,2019-08-14 11:55:03,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.","On earth, we have more gravity so our weight increases. On the moon we would have less gravity, so our weight would decrease.",2,"on earth, we have more gravity so our weight increases. on the moon we would have less gravity, so our weight would decrease."
STDT 229,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2020-07-28 11:10:15,2020-07-28 11:18:24,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",It decreases because the gravitational pull on earth is stronger then it is on space ,2,it decreases because the gravitational pull on earth is stronger then it is on space 
STDT 230,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2021-05-03 14:01:45,2021-05-07 16:58:16,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Because when the mass changes the weight chances   ,2, because when the mass changes the weight chances   
STDT 234,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2020-09-25 12:58:44,2020-09-25 13:05:40,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", An Astronaut weight is different on the moon because there is no gravity on the moon. The moon would make an Astronaut feel weightless. On the Earth and Astronaut would have gravity to account for his or her weight ,2, an astronaut weight is different on the moon because there is no gravity on the moon. the moon would make an astronaut feel weightless. on the earth and astronaut would have gravity to account for his or her weight 
STDT 235,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2021-08-28 12:06:32,2021-09-01 17:23:28,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The reason an astronaut weighs differently on the moon is because Earth has a greater gravitational force while the moon relies on the Earth ,2, the reason an astronaut weighs differently on the moon is because earth has a greater gravitational force while the moon relies on the earth 
STDT 236,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2021-11-15 10:27:51,2021-11-15 10:44:03,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," Let's start with the basics. Earth has more mass and hence more gravity than the moon. Since weight is affected by mass and gravity and the moon has less mass and therefore less gravity, it would affect weight. It will make you weigh less because the moon has less mass and therefore less  gravity. If the moon was bigger, it would have the opposite effects. Jupiter would have more mass and more gravity, therefore more weight. ",2," let's start with the basics. earth has more mass and hence more gravity than the moon. since weight is affected by mass and gravity and the moon has less mass and therefore less gravity, it would affect weight. it will make you weigh less because the moon has less mass and therefore less  gravity. if the moon was bigger, it would have the opposite effects. jupiter would have more mass and more gravity, therefore more weight. "
STDT 241,TCH 2,01.01 Gravitational Law,65,19,7,4,4,2022-08-29 11:19:15,2022-08-29 11:53:02,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," No, because astronauts don't weigh, in space or anything, but they still take up the same space they do on earth, so their weight or mass doesn't change. For example, ""The weight of an object will change if the object is brought farther away from earth"". Did not write this, but it's a main example. As much as you can probably feel weightless in space, you still have the same weight and mass that you are on earth. ",2," no, because astronauts do not weigh, in space or anything, but they still take up the same space they do on earth, so their weight or mass does not change. for example, ""the weight of an object will change if the object is brought farther away from earth"". did not write this, but it is a main example. as much as you can probably feel weightless in space, you still have the same weight and mass that you are on earth. "
